method,origin_node,origin_sa1,destination_node,destination_dzn,path_number,nodes,links
random,2340394,20605113325,2331924,211352795,54,"2340394,2340311,2340120,49161158,49161157,16166237,16166236,2339068,2338704,2338516,2338140,15489037,15489041,2338456,15489040,15489039,2338401,2338477,2338514,2338578,2338653,2338705,2338764,2338830,2338919,2339004,2337632,2337692,2337105,2335794,2335282,15339441,15339436,15339437,15339440,2332591,2331768,56720264,2331863,2332078,2331364,2331060,2331294,2331395,2331433,2331483,2331723,2331755,2331793,2331851,2331935,2331688,2331777,2331807,2331895,2331991,63473331,2331390,2330881,2332170,2332274,2332300,2332377,2332405,2331924","5706901,5706945,5706850,17547603,17547605,5705833,11754744,11754743,5705467,5705050,5704831,5704726,11642194,11642197,11642196,11642198,11642199,11642192,5704791,5704729,5704753,5704830,5704911,5704936,5704990,5705053,5705124,5705201,5705295,5705346,5705398,5705397,5703888,5703887,5703202,5702716,5701707,11627066,11627067,11627065,5699844,5699927,19923507,5699926,5697588,5698299,5697891,19923505,19923506,5697564,5697535,5697769,5697823,5697055,17259304,17259305,5697090,5697132,5697173,5697430,5697460,5697506,5697554,5697637,5697636,5697488,6289704,6289703,6289706,6289705,6288400,5697686,5697697,10003743,10003744,5697084,5697873,5696782,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
random,2340394,20605113325,2331924,211352795,55,"2340394,2340311,2340120,49161158,2339523,49161157,16166237,16166236,2339068,2337986,2337885,2337303,2336944,2336841,2336707,2336556,2336473,2336354,2336245,2335887,2336433,2335507,2335449,2335147,2334303,2334464,2333480,15339406,43104326,2332503,43104325,45130802,45130804,45130799,43104318,15339339,2331897,2331912,45130805,15339396,15339412,45162496,15339417,15339422,15339427,15339432,15339436,15339437,15339440,15339442,15339446,15339452,2333947,2333272,2333194,2332895,2331622,2331395,2331433,2331483,2331517,2331586,2331793,2331851,2331935,2331688,2331777,2332463,2332585,2332520,54205188,2333291,63473340,63473339,63473338,2332930,2333717,2333756,2333778,51524484,2333908,2332377,2332405,2331924","5706901,5706945,5706850,17547603,17547604,5705968,5705833,11754744,11754743,5705364,5704222,5704109,5703433,5703022,5702901,5702752,5702594,5702496,5702350,5702229,5702065,5702448,5702449,5702162,5702058,5701390,5701333,5701024,5700294,5700293,5699241,11627605,11627112,11627110,11627613,11627599,11627108,11627109,6289709,11627107,5697602,5697543,16726838,5697612,11627080,6289716,5698883,11627075,5699228,14297718,14297719,5699450,11627072,5699678,5699752,5699836,5699791,5699844,5699927,5700037,5700127,5700095,10212734,10212735,11627057,5699742,5699015,5698932,5698673,5698344,5698672,5697316,5697132,5697173,5697212,5697276,5697505,5697554,5697637,5697636,5697488,5698171,5698231,5698295,5698294,19239868,19239869,21792514,5699037,21792515,5698659,5698649,5699490,5699528,5699552,5699621,5699694,5699693,5698115,5697720,5698114"
random,2340394,20605113325,2331924,211352795,56,"2340394,2339993,2339792,2340120,49161158,49161157,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,15139618,15139619,15139617,2336548,15339497,15339499,2336748,2336802,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2336088,2335295,35118142,2335360,2334795,2335035,2335601,2335918,2335728,2335794,2335877,2335969,2335977,2336043,2336181,2336317,2336361,2335184,43913261,43913262,43913259,2334781,56720278,2334886,2334970,2334519,2334051,12526984,2333602,2333291,63473340,2333717,2333756,2333778,51524484,2333908,2332377,2332405,2331924","5706946,5706375,5706498,5706653,17547603,17547605,5705833,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581395,11581402,11581401,11581397,11581393,11627115,11627116,5702792,5702719,5702661,5702856,5703041,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703335,5702062,14297725,14297726,5701248,5700697,5700907,5701494,5701856,5701992,5701993,5701708,5701804,5701921,5701933,5702006,5702165,5702317,5702360,5702359,11627055,16231796,11627056,5700610,17259272,17259271,19923511,19923512,5700841,19923510,5700341,5700005,5699982,5699361,21792514,5699037,5699491,5699528,5699552,5699621,5699694,5699693,5698115,5697720,5698114"
random,2340394,20605113325,2331924,211352795,57,"2340394,2340311,2340120,49161158,2339523,49161157,16166237,16166236,2339082,55925580,55925576,55925575,2338516,2338140,15489037,15489041,2338456,2338984,2338990,2339460,2339437,2339427,2339986,2340032,2340070,2340153,56541385,2339449,2339498,2339643,2339914,2339543,2338919,2337549,2337632,2337692,2337105,2335794,2335877,2335969,2335281,2335146,15339448,15339442,15339446,15339452,15339456,15339460,15339461,43913259,2334781,2334476,2334093,2333921,2333383,2332907,2332463,2332585,2332520,54205188,54205182,2332247,2331991,63473331,63473332,63473333,2332967,2333035,2333051,2332300,2332377,2332405,2331924","5706901,5706945,5706850,17547603,17547604,5705968,5705833,11754744,5705707,19842751,19842752,5705261,5705063,5704831,5704726,11642194,11642197,11642196,5705372,5705380,5705897,5705753,5705896,5705865,5706491,5706512,5706536,5706584,5706670,5706669,5706598,5705902,5705936,23414267,23414256,5706414,5706413,5705984,5704274,5705294,5703828,5703888,5703887,5703202,5702716,5701804,5701921,5701920,5701165,11627059,5701023,11627060,11627062,5700127,5700095,10212734,10212735,5700392,5700531,5700611,11627054,17259272,17259271,5700628,17259282,17259281,5699902,5699712,5699135,5698558,5698627,5698231,5698295,5698294,19239868,19240149,19240150,19240151,5698020,5697954,5697697,5697979,5698133,5698693,5698726,5698848,5698785,5698087,5698115,5697720,5698114"
random,2340394,20605113325,2331924,211352795,58,"2340394,2339993,46329011,46329009,2338425,2338300,35957448,35957447,35957445,2337868,2337817,2337805,2336841,2336707,2336556,2336473,2336354,2335858,2335384,2335107,2334770,2334464,15339458,15339459,15339474,18399157,2334721,2334738,2334798,2334818,2334897,2335061,2335231,2335295,35118142,2335360,2335434,2336203,2335509,2335601,2335918,2335728,2335794,2335877,2335969,2335977,2336043,2336432,2336576,2336181,2336317,2336361,2335184,43913261,43913262,43913259,2334781,56720278,2334886,2334970,2334519,2334051,2333602,2333291,54205188,54205182,2332247,2331991,63473331,2331390,2330881,2332170,2332274,2332300,2332377,2332405,2331924","5706946,16772763,16772766,5705165,5704728,14430805,14430804,14430803,14430808,5704090,5704031,5704019,5702901,5702752,5702594,5702496,5702349,5701780,5701416,5701438,5700981,5700618,11627111,11627114,5701011,5701086,5701085,5700586,5700646,5700669,5700750,5700935,6303642,6303644,6289741,6289740,6291519,14297725,14297726,5701317,5702186,5702256,5702257,5701495,5701426,5701856,5701992,5701993,5701708,5701804,5701921,5701933,5702006,5702447,5702617,5702616,5702317,5702360,5702359,11627055,16231796,11627056,5700610,17259272,17259271,19923511,19923512,5700841,19923510,5700341,5699853,5699361,19239869,19240149,19240150,19240151,5698020,5697954,5697697,10003743,10003744,5697084,5697873,5696782,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
random,2340394,20605113325,2331924,211352795,59,"2340394,2340311,2340120,49161158,2339523,49161157,16166237,16166236,2339082,55925580,55925576,55925575,2338516,2338140,15489037,15489039,2338401,2338477,2338514,2338578,2338653,2338705,2338764,2337351,2337425,2337549,2337632,2337692,2337105,2335794,2335877,2335969,2335281,2335146,15339448,15339453,15339457,43913261,43913262,43913263,43913264,43913265,43913266,15339486,2334970,2334519,2334051,2333602,2333291,63473340,63473339,54205182,2331895,2331991,63473331,2331390,2330881,2332170,2332274,2332300,2332377,2332405,2331924","5706901,5706945,5706850,17547603,17547604,5705968,5705833,11754744,5705707,19842751,19842752,5705261,5705063,5704831,5704726,11642194,11642193,11642192,5704791,5704729,5704753,5704830,5704911,5704936,5704990,5705053,5705124,5705123,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703887,5703202,5702716,5701804,5701921,5701920,5701165,11627059,5701023,11627557,11627556,16231797,16231796,11627554,11627552,11627551,11627553,11627049,11627051,11627050,19923510,5700341,5699853,5699361,21792514,5699037,21792515,5698660,5698317,5698128,5697686,5697697,10003743,10003744,5697084,5697873,5696782,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
penalty,2336030,20605113431,2334795,211341153,1,"2336030,2336087,2335888,2335926,2336027,2335231,2335295,35118142,2335360,2334795","5702020,5702053,5702061,5702060,5701868,5701991,5701990,6289741,6289740,6291519,14297725,14297726,5701248"
penalty,2336030,20605113431,2334795,211341153,2,"2336030,2335979,2335061,2334445,2333887,2333614,15339404,35118133,35118136,45162497,15339423,2334795","5701996,5701936,5701219,6303649,6303648,6303647,11627076,11627580,11627579,14297724,14297723,14297720,5700643"
penalty,2336030,20605113431,2334795,211341153,3,"2336030,2335979,2335061,2335231,2335295,35118142,2335360,2334795","5701996,5701936,5701219,6303642,6303644,6289741,6289740,6291519,14297725,14297726,5701248"
penalty,2336030,20605113431,2334795,211341153,4,"2336030,2336419,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2336088,2335295,35118142,2335360,2334795","5702428,5703040,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703335,5702062,14297725,14297726,5701248"
penalty,2336030,20605113431,2334795,211341153,5,"2336030,2336087,2336493,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2336088,2335295,35118142,2335360,2334795","5702020,5702053,5702061,5702517,5703096,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703335,5702062,14297725,14297726,5701248"
penalty,2336030,20605113431,2334795,211341153,6,"2336030,2336419,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2336088,2335295,35118142,2335360,2334795","5702428,5703040,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703335,5702062,14297725,14297726,5701248"
penalty,2336030,20605113431,2334795,211341153,7,"2336030,2335979,2335842,2336802,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2336094,2335360,2334795","5701996,5701937,5702855,5702290,5703041,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703394,5702068,5701248"
penalty,2336030,20605113431,2334795,211341153,8,"2336030,2336087,2335888,2335926,2336027,2337164,2337186,2337200,2337219,2336088,2335295,35118142,2335360,2334795","5702020,5702053,5702061,5702060,5701868,5701991,5703276,5703290,5703305,5703314,5703336,5703335,5702062,14297725,14297726,5701248"
penalty,2336030,20605113431,2334795,211341153,9,"2336030,2336087,2335888,2335926,2336027,2335231,2335295,35118142,35118141,45162497,15339423,2334795","5702020,5702053,5702061,5702060,5701868,5701991,5701990,6289741,6289740,6291519,14297725,14297747,14297745,14297749,14297720,5700643"
penalty,2336030,20605113431,2334795,211341153,10,"2336030,2336087,2335888,2335926,2336027,2335231,35118133,35118136,45162497,15339423,2334795","5702020,5702053,5702061,5702060,5701868,5701991,5701990,14297750,11627579,14297724,14297723,14297720,5700643"
penalty,2336030,20605113431,2334795,211341153,11,"2336030,2336087,2335888,2335926,2336027,2335231,2335295,35118142,2335360,2335434,2335509,2335601,2335035,2334795","5702020,5702053,5702061,5702060,5701868,5701991,5701990,6289741,6289740,6291519,14297725,14297726,5701317,10139599,10139598,5701495,5701426,5701494,5700697,5700907"
penalty,2336030,20605113431,2334795,211341153,12,"2336030,2336419,2336493,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2337351,2337425,2337549,2336929,2335918,2335601,2335035,2334795","5702428,5702476,5702518,5703096,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703226,5703732,5702365,5703005,5701856,5701494,5700697,5700907"
penalty,2336030,20605113431,2334795,211341153,13,"2336030,2336087,2335888,2335926,2336027,2335231,2335295,2336088,2337219,2337270,2336094,2335360,2334795","5702020,5702053,5702061,5702060,5701868,5701991,5701990,6289741,6289740,6291519,5702062,5703335,5703395,5703394,5702068,5701248"
penalty,2336030,20605113431,2334795,211341153,14,"2336030,2336419,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2337351,2337425,2337549,2336929,2335918,2335601,2335035,2334795","5702428,5703040,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703226,5703732,5702365,5703005,5701856,5701494,5700697,5700907"
penalty,2336030,20605113431,2334795,211341153,15,"2336030,2335979,2335061,2334445,2333887,2333614,15339404,35118133,2335231,2335295,35118142,2335360,2334795","5701996,5701936,5701219,6303649,6303648,6303647,11627076,11627580,14297750,6289741,6289740,6291519,14297725,14297726,5701248"
penalty,2336030,20605113431,2334795,211341153,16,"2336030,2335979,2335061,2335231,2335295,35118142,2335360,2335434,2335509,2335601,2335035,2334795","5701996,5701936,5701219,6303642,6303644,6289741,6289740,6291519,14297725,14297726,5701317,10139599,10139598,5701495,5701426,5701494,5700697,5700907"
penalty,2336030,20605113431,2334795,211341153,17,"2336030,2335979,2335842,2336802,2336960,2336419,2336493,2336087,2335888,2335926,2336027,2335231,2335295,35118142,2335360,2334795","5701996,5701937,5702855,5702290,5703041,5703040,5702476,5702518,5702517,5702060,5701868,5701991,5701990,6289741,6289740,6291519,14297725,14297726,5701248"
penalty,2336030,20605113431,2334795,211341153,18,"2336030,2335979,2335061,2335231,2335295,35118142,35118141,45162497,15339423,2334795","5701996,5701936,5701219,6303642,6303644,6289741,6289740,6291519,14297725,14297747,14297745,14297749,14297720,5700643"
penalty,2336030,20605113431,2334795,211341153,19,"2336030,2336419,2336960,2337488,2337731,2337804,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2337351,2337425,2337549,2336929,2335918,2335601,2335035,2334795","5702428,5703040,5703655,5703932,5704017,5703970,5704016,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703226,5703732,5702365,5703005,5701856,5701494,5700697,5700907"
penalty,2336030,20605113431,2334795,211341153,20,"2336030,2336419,2336960,2337012,2337031,2337804,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2337351,2337425,2337549,2336929,2335918,2335601,2335035,2334795","5702428,5703040,5703067,5703097,5703119,5704016,16973961,5704082,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703226,5703732,5702365,5703005,5701856,5701494,5700697,5700907"
link_elimination,2336030,20605113431,2334795,211341153,21,"2336030,2336087,2336493,2337012,2337031,2337089,2337153,2337164,2336027,2335231,2335295,35118142,2335360,2334795","5702020,5702053,5702061,5702517,5703096,5703119,5703130,5703182,5703262,5703277,5703276,5701990,6289741,6289740,6291519,14297725,14297726,5701248"
link_elimination,2336030,20605113431,2334795,211341153,22,"2336030,2336419,2336960,2337012,2337031,2337089,2337153,2337164,2336027,2335231,2335295,35118142,2335360,2334795","5702428,5703040,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703276,5701990,6289741,6289740,6291519,14297725,14297726,5701248"
link_elimination,2336030,20605113431,2334795,211341153,23,"2336030,2336419,2336960,2337012,2336493,2336087,2335888,2335926,2336027,2335231,2335295,35118142,2335360,2334795","5702428,5703040,5703067,5703097,5703096,5702517,5702060,5701868,5701991,5701990,6289741,6289740,6291519,14297725,14297726,5701248"
link_elimination,2336030,20605113431,2334795,211341153,24,"2336030,2336419,2336493,2337012,2337031,2337089,2337153,2337164,2336027,2335231,2335295,35118142,2335360,2334795","5702428,5702476,5702518,5703096,5703119,5703130,5703182,5703262,5703277,5703276,5701990,6289741,6289740,6291519,14297725,14297726,5701248"
link_elimination,2336030,20605113431,2334795,211341153,25,"2336030,2336419,2336493,2336087,2335888,2335926,2336027,2335231,2335295,35118142,2335360,2334795","5702428,5702476,5702518,5702517,5702060,5701868,5701991,5701990,6289741,6289740,6291519,14297725,14297726,5701248"
